111669149696,60129542144,SOURCE_FILE
111669149697,60129542145,SOURCE_FILE
111669149698,60129542146,SOURCE_FILE
111669149699,60129542146,SOURCE_FILE
111669149700,60129542147,SOURCE_FILE
111669149701,60129542148,SOURCE_FILE
111669149702,60129542149,SOURCE_FILE
111669149703,60129542149,SOURCE_FILE
111669149704,60129542150,SOURCE_FILE
141733920768,60129542158,SOURCE_FILE
141733920769,60129542144,SOURCE_FILE
141733920770,60129542145,SOURCE_FILE
141733920771,60129542146,SOURCE_FILE
141733920772,60129542147,SOURCE_FILE
141733920773,60129542148,SOURCE_FILE
141733920774,60129542149,SOURCE_FILE
141733920775,60129542150,SOURCE_FILE
171798691840,60129542144,SOURCE_FILE
171798691841,60129542145,SOURCE_FILE
171798691842,60129542146,SOURCE_FILE
171798691843,60129542147,SOURCE_FILE
171798691844,60129542148,SOURCE_FILE
171798691845,60129542149,SOURCE_FILE
171798691846,60129542150,SOURCE_FILE
